Industry_Name,Number_of_firms,Lease_Expense_Sales,Total_Debt_without_leases,Total_Debt_with_Leases,Lease_Debt_as_of_Total_Debt,Market_Debt_to_Capital_without_leases,Market_Debt_to_Capital_with_leases,Book_Debt_to_Capital_without_leases,Book_Debt_to_Capital_with_leases,Operating_income_before_lease_adj_,Operating_income_after_lease_adj_,ROIC_without_leases_,ROIC_with_leases_,Pre_tax_Operating_Margin_before_lease_adj_,Pre_tax_Operating_Margin_after_lease_adj_,Lease_Debt_My_Estimate_,Lease_Debt_Accounting_
Hotel/Gaming,31,0.005208218177776476,6119.910000000001,6122.018853342843,0.00034447024639436215,0.138490013497536,0.13850304984393808,0.3313645310277181,0.33138873927778445,1921.7529999999995,1922.2592293314312,0.2032124789995723,0.20321561744629504,0.14354629417715736,0.14358410722833034,2.1088533428419396,1.44
Household Products,8,0.010255360524026405,13.581,13.581,0,0.08551728480574272,0.08551728480574272,0.09930099586154453,0.09930099586154453,1.2680000000000002,1.2680000000000002,0.011401580831689252,0.011401580831689252,0.0129778414615424,0.0129778414615424,0,0
Information Services,4,0.0016519674355495251,5554.569,5554.569,0,0.2982945304648939,0.2982945304648939,0.5641600274961753,0.5641600274961753,1062.28,1062.28,0.23724249727924676,0.23724249727924676,0.16379055137535461,0.16379055137535461,0,0
Insurance (General),4,0.0004015738919106585,1287.595,1287.6514570070324,4.38449447830986e-05,0.14489182864753036,0.14489726116035895,0.3141636482749113,0.31417309560346435,421.38399999999996,421.4317085985935,0.42360580604118786,0.4236227816452569,0.243828260617984,0.24385586656555577,0.05645700703234979,0
Insurance (Life),11,2.9986987079347e-06,50081.71000000001,50081.71000000001,0,0.2641955833049919,0.2641955833049919,0.29514829428321165,0.29514829428321165,31863.02,31863.02,0.2573014954293477,0.2573014954293477,0.2534419016045027,0.2534419016045027,0,0
Insurance (Prop/Cas.),8,0.0006946461079020024,36147.4,36439.9974421456,0.008029568130737207,0.28599414045656335,0.28764324482668496,0.366599054785907,0.3684730853317178,10861.159999999998,10871.340511570877,0.1172249250579127,0.11681206808802223,0.1316373402886016,0.1317607281648476,292.5974421455976,0
Investments & Asset Management,195,0.000476325299661103,238631.67099999997,238631.81707801818,6.121481200551956e-07,0.6387173541515208,0.6387174954093192,0.5140013023874248,0.514001455304497,25941.255000000005,25941.35078439637,0.09049187694338016,0.09049216179014302,0.2215136793492541,0.22151449725702546,0.14607801820966415,0
Machinery,30,0.00285556315815117,1263.8969999999997,1263.9153283785613,1.4501270892176164e-05,0.1447239857760454,0.14472578075044631,0.35748859634409835,0.35749192717929185,340.7949999999999,340.8113343242876,0.20347717347788372,0.2034844965805163,0.09024125060108752,0.09024557586950827,0.018328378561591308,0
Metals & Mining,1275,0.014480120782681814,63638.96299999998,64128.55872964882,0.007634597429717137,0.16163853606027656,0.16267660441124696,0.28882563008375095,0.2903975797412888,27834.260000000006,27885.95685407022,0.18033226493506574,0.18008913336307578,0.24799331456041895,0.24845391506473335,489.59572964884137,1.366
Office Equipment & Services,1,0.004537037037037037,7.87,7.87,0,0.8130165289256198,0.8130165289256198,1.1223616657159154,1.1223616657159154,-0.28,-0.28,-0.07984031936127745,-0.07984031936127745,-0.025925925925925925,-0.025925925925925925,0,0
Oil/Gas (Integrated),4,0.0010199148132427475,21973.1,22601.086349324345,0.0277856709902407,0.175713294893099,0.1787034408144298,0.2406512777429385,0.24441881075224645,17506.899999999998,17492.20273013513,0.18461303945593216,0.18300605522376023,0.15196209909752725,0.15183452494221317,627.9863493243465,169.3
Oil/Gas (Production and Exploration),228,0.007817763892277122,45053.877000000015,45355.46069424624,0.006649335926257832,0.16786530496750385,0.1686219735737014,0.2202018043183251,0.22113169337204636,28817.854,28895.345261150756,0.1620774746013511,0.16222203512575226,0.28857179987743714,0.2893477699654613,301.5836942462265,57.099999999999994
Oil/Gas Distribution,7,0.002555183496684329,120141.7,120997.35887708921,0.007071715325277491,0.45346518135708497,0.45522459649578445,0.5700674325093649,0.5718059287983829,12753.099999999999,12712.683224582153,0.060120211269467816,0.05962178722275492,0.1949070557543209,0.19428936164859165,855.6588770892122,0
Oilfield Svcs/Equip.,33,0.0019446215681710832,13357.251,13391.83604357675,0.0025825468191374764,0.35522072770949775,0.35563210099351567,0.5122464774222295,0.5126951026005799,2236.082000000001,2250.44199128465,0.09770775857709246,0.09817346725408659,0.02582973925961492,0.025995616374431298,34.58504357674974,10.56
Packaging & Container,6,0.018998818126293913,4244.1,4244.1,0,0.23727155324228075,0.23727155324228075,0.3746226498367023,0.3746226498367023,1324.3000000000002,1324.3000000000002,0.16269220079824315,0.16269220079824315,0.10504398315235067,0.10504398315235067,0,0
Paper/Forest Products,18,0.0011872586592900616,4603.099999999999,4616.602831242305,0.002924841433386203,0.23879038781084688,0.23864884041249496,0.22617505583149017,0.22603876584399424,-454.23900000000003,-451.4495662484611,-0.023943048453499042,-0.023776530141010457,-0.022308135931220618,-0.022171144023215218,13.502831242305547,17
Power,19,0.003907019354833961,68867.865,69249.26265820948,0.005507606053394735,0.44828427127355525,0.4487551268167931,0.5341412065780045,0.5346148573183895,8280.881000000001,8300.621468358104,0.0692011290175436,0.06909716468540646,0.15239764265193012,0.15276093743211352,381.3976582094765,249.9
Precious Metals,682,0.010825928059541334,22767.548999999988,22813.597902548263,0.0020184848854170063,0.09411028303813558,0.09427953454652034,0.1355533160453807,0.13578592839432466,7645.521999999992,7662.796219490336,0.06271763911061952,0.06283486987030774,0.1350753811387678,0.13538056916667918,46.04890254827478,0.886
Publishing & Newspapers,6,0.007749486470909869,341.479,341.77120395431126,0.0008549694969337981,0.5612378562189472,0.5614484714011196,1.0179152172033779,1.0178996260712057,-12.852,-12.740440790862255,-0.038038089088770814,-0.03767376798915763,-0.01899244853625737,-0.018827588394777897,0.292203954311276,0
R.E.I.T.,53,0.005283672597281756,45170.7,45170.80139499453,2.244702139485543e-06,0.5144264839459401,0.5144270446549111,0.43337439628821595,0.43337494750028405,4187.363,4187.428721001092,0.041780426538691864,0.04178103975420076,0.5678812920423902,0.567890204985217,0.10139499453362077,0
Real Estate (Development),13,0.0017810100569473361,2644.0009999999997,2645.5025611523643,0.0005675901336910563,0.39636801707080244,0.3965038654638743,0.4019379054816921,0.4020743913000888,285.757,285.99468776952716,0.04047213176726724,0.04049551199847496,0.19477079634255648,0.19493280334903992,1.501561152364502,0
Real Estate (General/Diversified),3,0.0008377548170901981,688.86,688.86,0,0.40868316761195095,0.40868316761195095,0.5279996320880537,0.5279996320880537,60.300000000000004,60.300000000000004,0.04359625477375562,0.04359625477375562,0.3367774364702597,0.3367774364702597,0,0
Real Estate (Operations & Services),34,0.01545511923799351,18044.921,18692.958984564353,0.03466749085040361,0.43736973905988175,0.43723600537786206,0.5659756510697802,0.5658421418738085,1715.961,1758.0874030871285,0.05769296367294441,0.05762562271299687,0.1301741612072183,0.13336990352685382,648.0379845643547,658.2
Recreation,17,0.0011071724836406842,2669.1310000000003,2669.1310000000003,0,0.22799886868909128,0.22799886868909128,0.4896005796410262,0.4896005796410262,1240.7010000000002,1240.7010000000002,0.3424575621011082,0.3424575621011082,0.12223438402077601,0.12223438402077601,0,0
Restaurant/Dining,22,-0.016414901585384077,30279.800000000003,32685.890899559185,0.07361252312053795,0.35962890609901954,0.3604770295791413,0.7350219953850374,0.735738275585827,4712.686999999999,4621.482820088163,0.173997750217688,0.15497404069798607,0.2569087027674716,0.25193677326141256,2406.0908995591817,2286
Retail (Automotive),10,0.0010806990064445052,4789.540000000001,4789.540000000001,0,0.5211595880811651,0.5211595880811651,0.6474344399532722,0.6474344399532722,817.64,817.64,0.12130111878783076,0.12130111878783076,0.0542665808284275,0.0542665808284275,0,0
Retail (Building Supply),10,0.025158972216419467,1430.51,1430.51,0,0.23721997708243853,0.23721997708243853,0.4119195229196122,0.4119195229196122,494.191,494.191,0.1652322814328876,0.1652322814328876,0.10323605598495926,0.10323605598495926,0,0
Retail (Distributors),33,0.0032023543343675633,10990.265000000001,10990.931507230473,6.06415598198258e-05,0.21459381621140844,0.21460403742745818,0.42698205906608494,0.42699689665389196,3501.2870000000003,3501.785698553905,0.15576826011428122,0.1557850031538497,0.08772199003508768,0.08773448453484624,0.6665072304713249,0
Retail (General),10,0.017792350385418685,22469.859999999997,22469.859999999997,0,0.22916089426460653,0.22916089426460653,0.6126841404072481,0.6126841404072481,5429.900000000001,5429.900000000001,0.13674309321851053,0.13674309321851053,0.10226166284669319,0.10226166284669319,0,0
Retail (Grocery and Food),12,0.005678970051202351,68153.7,68275.9166607245,0.0017900405692364207,0.27914209574798704,0.2795027562922776,0.5757839191394885,0.5762214809852151,16007.54,16011.496667855099,0.14778720866376152,0.1476103970569378,0.0586643909740731,0.05867889136014154,122.21666072450171,0
Retail (REITs),18,0.0028682964844426485,41272.399999999994,41279.98267794517,0.00018368898079082138,0.5240287557865815,0.5240745759793228,0.48094566107829506,0.4809915210044274,4336.2,4335.767464410965,0.052249591089236,0.05223957548128236,0.6257865265831554,0.625724104429222,7.58267794517451,0
Retail (Special Lines),41,0.029909183214922967,5184.213999999999,5245.315907889579,0.011648851844685879,0.21073268111408433,0.21109214256257772,0.46146896514815366,0.4620057673207046,1657.3039999999996,1655.1556184220838,0.19685576215774112,0.19492607444712112,0.0808633864370574,0.0807585623313114,61.10190788957971,49.785000000000004
Semiconductor,10,0.0024144009577068927,3166.081,3223.694042074421,0.017871746301751142,0.553408802544091,0.549128409100344,0.4632195753271068,0.45891992436293627,519.599,520.136391585116,0.1470471083805552,0.14480089137105617,0.06579537018007782,0.06586341857561816,57.61304207442072,113.9
Semiconductor Equip,2,0.11402359108781127,2.99,2.99,0,0.041637654922712715,0.041637654922712715,0.24448078495502862,0.24448078495502862,-5.47,-5.47,-0.6353077816492451,-0.6353077816492451,-7.169069462647444,-7.169069462647444,0,0
Shipbuilding & Marine,9,0.020932070444763612,4125.5,4125.5,0,0.28905237344543705,0.28905237344543705,0.4139283815104297,0.4139283815104297,644.997,644.997,0.057540473556034366,0.057540473556034366,0.1526154144651692,0.1526154144651692,0,0
Software (Entertainment),38,0.0014391983637688892,2477.4229999999993,2477.5700231634514,5.934167836934824e-05,0.06962808789088744,0.06963193225808376,0.28333209818428506,0.28334414832246396,777.129,777.1805953673096,0.2193440547851401,0.21934921712557906,0.2368077038402188,0.23682342604394735,0.1470231634521042,0
Software (Internet),20,0.009055108960338388,2615.762,3308.6997600178406,0.20942902356728316,0.025734885399481214,0.029806758798757087,0.21720102716812822,0.24398089495126857,-229.96200000000005,-310.0635520035681,-0.0259755715208393,-0.03244473267968344,-0.02969159537354327,-0.04003392528406229,692.9377600178404,228.9
Software (System & Application),229,0.009000660475989405,17331.924,18080.790788320246,0.04141781170345696,0.08175173401276911,0.0829974926667676,0.46813045291453975,0.4722360190960717,1082.264999999999,1146.2296423359494,0.10361033582775994,0.10211318272270122,0.03836876257004923,0.04063645502491583,748.866788320247,453.09000000000003
Steel,52,0.0082156857335344,9008.491999999998,9010.896752503659,0.0002668716077555979,0.09530934360586675,0.09533236029343901,0.20412410130990527,0.20416746580193984,11159.713000000003,11160.368049499271,0.31219048505115193,0.31218551613563045,0.24320192812657745,0.24321620352068843,2.4047525036603474,0
Telecom (Wireless),3,0.0011316632418081228,35849.5,35849.5,0,0.5870106886558316,0.5870106886558316,0.8116916932328648,0.8116916932328648,3211.124,3211.124,0.09120843379627326,0.09120843379627326,0.2391832419988064,0.2391832419988064,0,0
Telecom. Equipment,18,0.003895467472163757,264.382,264.73938454214186,0.0013499485267745226,0.13868238322095744,0.1387127935819246,0.23736632718584866,0.23741241234851337,84.01400000000001,84.28552309157166,0.09787987700695532,0.09815131551847871,0.06749305098089624,0.06771118036245094,0.3573845421418582,0.29
Telecom. Services,22,0.01020585930301293,77080.087,77088.8904252134,0.00011419836457414459,0.3980461337840221,0.39807349821098115,0.5756599607634557,0.5756878579859633,11682.406000000003,11681.345314957325,0.11039419381283985,0.11037348917228108,0.18623826446381125,0.18622135526364386,8.803425213394803,0
Tobacco,2,0,1.29,1.29,0,0.0562091503267974,0.0562091503267974,0.06650512965922566,0.06650512965922566,-4.396,-4.396,-0.7842997323818021,-0.7842997323818021,-1.280885780885781,-1.280885780885781,0,0
Transportation,45,0.005019534790489621,3498.5679999999998,3501.9360595788758,0.0009617707238438343,0.24078465563056117,0.24084481025178667,0.4534805321011097,0.4535620793100753,621.5279999999999,622.8493880842249,0.1216115487920277,0.12178399201335556,0.07311245153062812,0.07326789090304746,3.368059578876,2.246
Transportation (Railroads),3,0.010838505021868032,34673.799999999996,35179.67170739813,0.014379659696817154,0.1804556097241495,0.1800846313527301,0.4190352284203647,0.4184241934819825,9517.1,9574.725658520374,0.10300628119543502,0.10293346027281967,0.4113048213390496,0.41379525552407104,505.87170739813155,594.3
Trucking,3,0.008480411890586268,2783.4,2783.4,0,0.17916269728880765,0.17916269728880765,0.44849422342533957,0.44849422342533957,924.5,924.5,0.18034948763839942,0.18034948763839942,0.09794054706866963,0.09794054706866963,0,0
Utility (General),6,0.0021571710239930353,27888.48,27888.48,0,0.5705601364636788,0.5703774513352959,0.5370083533794686,0.5368229819726211,2930.2999999999997,2930.2999999999997,0.060228072892478064,0.060228072892478064,0.15006785650270144,0.15006785650270144,0,20.8
Utility (Water),6,0.0036126474631541935,90.582,90.582,0,0.30547124762251626,0.30547124762251626,0.4780330256637588,0.4780330256637588,7.356,7.356,0.06509987087184198,0.06494517084430788,0.2351737587518783,0.2351737587518783,0,0
Total Market,4589,0.00679228262080911,3671892.5289999982,3684603.7598348674,0.003449823010395799,0.4482543693185355,0.448540439797255,0.5972489769037901,0.5975271575018964,315696.0909999994,315814.57583302556,0.06509987087184198,0.06494517084430788,0.13085894507863172,0.1309080581360931,12711.230834869202,8452.071999999998
Total Market (without financials),4243,0.0067236108224533455,1099658.414999998,1112062.2269365352,0.011153882971735132,0.2518028947112946,0.2524743451572982,0.42631895705185435,0.4271900657138972,242255.56099999938,242361.248612692,0.12379237935642945,0.12302899940924136,0.13057815059987163,0.13063511727155402,12403.81193653727,8450.961999999998
